"mileage","engineRPM","ignition","malfunction","speed","VIN","engineCoolantTemperature","fuelLevel","altitude","heading","nbSat","latitude","longitude","compassX","accelZ","accelY","accelX","compassY","compassZ","date"
4900,1576,true,false,13,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.078151593518652,9.0052734375,3.036884765625,3.036884765625,-0.078151593518652,-0.84745634221788,"1366482150577"
4900,1576,true,false,13,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.18896288727309,9.014853515625,3.075205078125,3.075205078125,-0.18896288727309,-0.84910596099337,"1366482150716.1"
4900,1576,true,false,13,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.18896288727309,9.014853515625,3.075205078125,3.075205078125,-0.18896288727309,-0.84910596099337,"1366482150840.8"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.18896288727309,9.014853515625,3.075205078125,3.075205078125,-0.18896288727309,-0.84910596099337,"1366482150960"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.26001379079342,8.784931640625,3.056044921875,3.056044921875,-0.26001379079342,-0.86161432635467,"1366482151080.6"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.26001379079342,8.784931640625,3.056044921875,3.056044921875,-0.26001379079342,-0.86161432635467,"1366482151196.7"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.95,1.9531783317908,5,37.4812319,-122.2067185,-0.35169056159983,9.426796875,2.902763671875,2.902763671875,-0.35169056159983,-0.89143788183289,"1366482151331.7"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.35169056159983,9.426796875,2.902763671875,2.902763671875,-0.35169056159983,-0.89143788183289,"1366482151477.2"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.35169056159983,9.426796875,2.902763671875,2.902763671875,-0.35169056159983,-0.89143788183289,"1366482151609.4"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.36115126941595,9.129814453125,2.12677734375,2.12677734375,-0.36115126941595,-0.90991358787916,"1366482151733.3"
4900,1416,true,false,17,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.36115126941595,9.129814453125,2.12677734375,2.12677734375,-0.36115126941595,-0.90991358787916,"1366482151858.8"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.38983787038688,9.71419921875,1.51365234375,1.51365234375,-0.38983787038688,-0.91577298546504,"1366482151981.4"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.38983787038688,9.71419921875,1.51365234375,1.51365234375,-0.38983787038688,-0.91577298546504,"1366482152133.9"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.35724151493232,10.317744140625,0.948427734375,0.948427734375,-0.35724151493232,-0.93320232472117,"1366482152258.2"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-103.28,2.0192125605382,5,37.4811946,-122.2066208,-0.35724151493232,10.317744140625,0.948427734375,0.948427734375,-0.35724151493232,-0.93320232472117,"1366482152376.3"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.35724151493232,10.317744140625,0.948427734375,0.948427734375,-0.35724151493232,-0.93320232472117,"1366482152508.5"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.36425397002375,9.59923828125,0.182021484375,0.182021484375,-0.36425397002375,-0.92980618663956,"1366482152654.9"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.36425397002375,9.59923828125,0.182021484375,0.182021484375,-0.36425397002375,-0.92980618663956,"1366482152779.6"
4900,1665,true,false,23,'1ZVBP8CF0D5267616',85,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.4022928626845,9.417216796875,0.45984375,0.45984375,-0.4022928626845,-0.91539693305456,"1366482152924.1"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.4022928626845,9.417216796875,0.45984375,0.45984375,-0.4022928626845,-0.91539693305456,"1366482153051.1"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.35925406292895,9.263935546875,0.009580078125,0.009580078125,-0.35925406292895,-0.92787473206816,"1366482153177.6"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.35925406292895,9.263935546875,0.009580078125,0.009580078125,-0.35925406292895,-0.92787473206816,"1366482153294.2"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.61,2.1325430750352,5,37.4811491,-122.2065297,-0.35925406292895,9.263935546875,0.009580078125,0.009580078125,-0.35925406292895,-0.92787473206816,"1366482153419.4"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.35925406292895,9.647138671875,0.047900390625,0.047900390625,-0.35925406292895,-0.92787473206816,"1366482153541.8"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.35925406292895,9.647138671875,0.047900390625,0.047900390625,-0.35925406292895,-0.92787473206816,"1366482153665.1"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.3800284118725,9.7716796875,0.32572265625,0.32572265625,-0.3800284118725,-0.92497481380288,"1366482153790.2"
4900,2013,true,false,30,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.3800284118725,9.7716796875,0.32572265625,0.32572265625,-0.3800284118725,-0.92497481380288,"1366482153912.5"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.3800284118725,9.7716796875,0.32572265625,0.32572265625,-0.3800284118725,-0.92497481380288,"1366482154035.1"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.38509973572609,9.17771484375,-0.009580078125,-0.009580078125,-0.38509973572609,-0.92287214774595,"1366482154166.1"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.38509973572609,9.17771484375,-0.009580078125,-0.009580078125,-0.38509973572609,-0.92287214774595,"1366482154288.4"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-102.25,2.1724208614934,5,37.4811041,-122.2064471,-0.28816272625642,9.225615234375,-0.028740234375,-0.028740234375,-0.28816272625642,-0.95698485633306,"1366482154441.3"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.28816272625642,9.225615234375,-0.028740234375,-0.028740234375,-0.28816272625642,-0.95698485633306,"1366482154623.5"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.34475780540193,9.1585546875,-0.1149609375,-0.1149609375,-0.34475780540193,-0.93477955290187,"1366482154760.4"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.34475780540193,9.1585546875,-0.1149609375,-0.1149609375,-0.34475780540193,-0.93477955290187,"1366482154878.1"
4900,2150,true,false,37,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.35862866458531,9.532177734375,-0.105380859375,-0.105380859375,-0.35862866458531,-0.93290332356179,"1366482154999.4"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.35862866458531,9.532177734375,-0.105380859375,-0.105380859375,-0.35862866458531,-0.93290332356179,"1366482155128.4"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.35476817080069,9.417216796875,0.086220703125,0.086220703125,-0.35476817080069,-0.93467768076335,"1366482155251.2"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-101.6,2.2022981191868,5,37.4810626,-122.2063756,-0.35476817080069,9.417216796875,0.086220703125,0.086220703125,-0.35476817080069,-0.93467768076335,"1366482155370.2"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.35476817080069,9.417216796875,0.086220703125,0.086220703125,-0.35476817080069,-0.93467768076335,"1366482155494.2"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.38952450532632,9.206455078125,0.21076171875,0.21076171875,-0.38952450532632,-0.92069428531676,"1366482155659.7"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.38952450532632,9.206455078125,0.21076171875,0.21076171875,-0.38952450532632,-0.92069428531676,"1366482155779.9"
4900,1742,true,false,42,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.39361918992475,9.992021484375,-0.316142578125,-0.316142578125,-0.39361918992475,-0.91920319496879,"1366482155902"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.39361918992475,9.992021484375,-0.316142578125,-0.316142578125,-0.39361918992475,-0.91920319496879,"1366482156032.1"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.36405883492985,8.58375,0.201181640625,0.201181640625,-0.36405883492985,-0.93136524028066,"1366482156170"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.36405883492985,8.58375,0.201181640625,0.201181640625,-0.36405883492985,-0.93136524028066,"1366482156287.3"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.86,2.2079009679961,5,37.4810303,-122.2063206,-0.36405883492985,8.58375,0.201181640625,0.201181640625,-0.36405883492985,-0.93136524028066,"1366482156406"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.38674059778146,9.04359375,-0.220341796875,-0.220341796875,-0.38674059778146,-0.92149302928174,"1366482156558.9"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.38674059778146,9.04359375,-0.220341796875,-0.220341796875,-0.38674059778146,-0.92149302928174,"1366482156685.7"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.31073055089083,10.183623046875,0.76640625,0.76640625,-0.31073055089083,-0.95046992037195,"1366482156805.5"
4900,1791,true,false,47,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.31073055089083,10.183623046875,0.76640625,0.76640625,-0.31073055089083,-0.95046992037195,"1366482156927.7"
4900,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.40850453241093,9.82916015625,-0.182021484375,-0.182021484375,-0.40850453241093,-0.91076420340797,"1366482157059.2"
4900,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.40850453241093,9.82916015625,-0.182021484375,-0.182021484375,-0.40850453241093,-0.91076420340797,"1366482157182.7"
4900,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.40850453241093,9.82916015625,-0.182021484375,-0.182021484375,-0.40850453241093,-0.91076420340797,"1366482157301.5"
4900,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-100.16,2.2064618177297,5,37.4810101,-122.2062861,-0.4067709100532,9.513017578125,-0.201181640625,-0.201181640625,-0.4067709100532,-0.91353020023122,"1366482157441.2"
4900,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.4067709100532,9.513017578125,-0.201181640625,-0.201181640625,-0.4067709100532,-0.91353020023122,"1366482157561.4"
4900,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.37736941503431,9.417216796875,-0.24908203125,-0.24908203125,-0.37736941503431,-0.92605991419461,"1366482157697.6"
4995,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.37736941503431,9.417216796875,-0.24908203125,-0.24908203125,-0.37736941503431,-0.92605991419461,"1366482157825.5"
4995,1454,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.37736941503431,9.417216796875,-0.24908203125,-0.24908203125,-0.37736941503431,-0.92605991419461,"1366482157956"
4995,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.40216860331614,9.838740234375,-0.239501953125,-0.239501953125,-0.40216860331614,-0.91543350589087,"1366482158081.5"
4995,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.40216860331614,9.838740234375,-0.239501953125,-0.239501953125,-0.40216860331614,-0.91543350589087,"1366482158200.7"
4995,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.36051288886441,9.742939453125,0.028740234375,0.028740234375,-0.36051288886441,-0.93268173183632,"1366482158319.1"
4995,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-99.44,2.1302992496602,5,37.4810019,-122.2062696,-0.36051288886441,9.742939453125,0.028740234375,0.028740234375,-0.36051288886441,-0.93268173183632,"1366482158438.3"
4995,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.38659784327463,9.71419921875,-0.17244140625,-0.17244140625,-0.38659784327463,-0.92224545745032,"1366482158571"
4995,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.38659784327463,9.71419921875,-0.17244140625,-0.17244140625,-0.38659784327463,-0.92224545745032,"1366482158692.9"
5010,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.38659784327463,9.71419921875,-0.17244140625,-0.17244140625,-0.38659784327463,-0.92224545745032,"1366482158818.7"
5010,1440,true,false,52,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.44506098428182,9.321416015625,-0.15328125,-0.15328125,-0.44506098428182,-0.89459494328003,"1366482158959.7"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.44506098428182,9.321416015625,-0.15328125,-0.15328125,-0.44506098428182,-0.89459494328003,"1366482159090.6"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.40084045949016,9.570498046875,0.047900390625,0.047900390625,-0.40084045949016,-0.91491268719789,"1366482159209.1"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.40084045949016,9.570498046875,0.047900390625,0.047900390625,-0.40084045949016,-0.91491268719789,"1366482159326.5"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-98.7,2.2724572702816,5,37.4809907,-122.2062529,-0.40084045949016,9.570498046875,0.047900390625,0.047900390625,-0.40084045949016,-0.91491268719789,"1366482159451.8"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.40052110420023,9.733359375,-0.17244140625,-0.17244140625,-0.40052110420023,-0.91578609230648,"1366482159595.3"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.40052110420023,9.733359375,-0.17244140625,-0.17244140625,-0.40052110420023,-0.91578609230648,"1366482159715.2"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.42986772876257,9.04359375,-0.40236328125,-0.40236328125,-0.42986772876257,-0.90208695789583,"1366482159862.6"
5010,1075,true,false,51,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.42986772876257,9.04359375,-0.40236328125,-0.40236328125,-0.42986772876257,-0.90208695789583,"1366482159986.5"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.41145005277698,10.241103515625,-0.383203125,-0.383203125,-0.41145005277698,-0.90917189081365,"1366482160109.3"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.41145005277698,10.241103515625,-0.383203125,-0.383203125,-0.41145005277698,-0.90917189081365,"1366482160230.3"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.93,2.1217760519136,5,37.4809789,-122.2062287,-0.41145005277698,10.241103515625,-0.383203125,-0.383203125,-0.41145005277698,-0.90917189081365,"1366482160366.6"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.28614603527881,9.436376953125,-0.603544921875,-0.603544921875,-0.28614603527881,-0.95818043813361,"1366482160525.2"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.28614603527881,9.436376953125,-0.603544921875,-0.603544921875,-0.28614603527881,-0.95818043813361,"1366482160659.2"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.43560180709177,9.36931640625,0.239501953125,0.239501953125,-0.43560180709177,-0.90009557077636,"1366482160795.1"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.43560180709177,9.36931640625,0.239501953125,0.239501953125,-0.43560180709177,-0.90009557077636,"1366482160922.1"
5010,1055,true,false,50,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.38904887216632,9.6950390625,0.28740234375,0.28740234375,-0.38904887216632,-0.92109949193972,"1366482161059.5"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.38904887216632,9.6950390625,0.28740234375,0.28740234375,-0.38904887216632,-0.92109949193972,"1366482161178"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.38959321160269,9.4651171875,0.1916015625,0.1916015625,-0.38959321160269,-0.92085668197,"1366482161300.6"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-97.32,2.03116543797,5,37.4809643,-122.2061916,-0.38959321160269,9.4651171875,0.1916015625,0.1916015625,-0.38959321160269,-0.92085668197,"1366482161420.6"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.38959321160269,9.4651171875,0.1916015625,0.1916015625,-0.38959321160269,-0.92085668197,"1366482161548"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.37400182715418,9.359736328125,-0.124541015625,-0.124541015625,-0.37400182715418,-0.92725896791479,"1366482161681.3"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.37400182715418,9.359736328125,-0.124541015625,-0.124541015625,-0.37400182715418,-0.92725896791479,"1366482161804.3"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.39550888512603,10.815908203125,0.076640625,0.076640625,-0.39550888512603,-0.91845952212601,"1366482161925.3"
5010,1018,true,false,49,'1ZVBP8CF0D5267616',84,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.39550888512603,10.815908203125,0.076640625,0.076640625,-0.39550888512603,-0.91845952212601,"1366482162046.2"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.39550888512603,10.815908203125,0.076640625,0.076640625,-0.39550888512603,-0.91845952212601,"1366482162169.9"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.44866264361529,9.21603515625,-0.220341796875,-0.220341796875,-0.44866264361529,-0.89091582089322,"1366482162303.5"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.97,1.7003408406397,5,37.4809591,-122.2061413,-0.44866264361529,9.21603515625,-0.220341796875,-0.220341796875,-0.44866264361529,-0.89091582089322,"1366482162426.6"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.40351830070731,10.605146484375,-0.009580078125,-0.009580078125,-0.40351830070731,-0.91311615469335,"1366482162554.2"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.40351830070731,10.605146484375,-0.009580078125,-0.009580078125,-0.40351830070731,-0.91311615469335,"1366482162688.2"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.29752029429396,10.25068359375,-0.0383203125,-0.0383203125,-0.29752029429396,-0.95468050476742,"1366482162811"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.29752029429396,10.25068359375,-0.0383203125,-0.0383203125,-0.29752029429396,-0.95468050476742,"1366482162933.6"
5010,744,true,false,47,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.29752029429396,10.25068359375,-0.0383203125,-0.0383203125,-0.29752029429396,-0.95468050476742,"1366482163067.6"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.41042844203481,9.4651171875,-0.239501953125,-0.239501953125,-0.41042844203481,-0.91158317125627,"1366482163191.5"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.41042844203481,9.4651171875,-0.239501953125,-0.239501953125,-0.41042844203481,-0.91158317125627,"1366482163323.5"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.39,1.4833931669231,5,37.4809633,-122.2060809,-0.29148468527986,10.0016015625,0.009580078125,0.009580078125,-0.29148468527986,-0.95653882353333,"1366482163445.8"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.29148468527986,10.0016015625,0.009580078125,0.009580078125,-0.29148468527986,-0.95653882353333,"1366482163565.8"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.34989599541757,9.378896484375,-0.124541015625,-0.124541015625,-0.34989599541757,-0.93503280131362,"1366482163711.5"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.34989599541757,9.378896484375,-0.124541015625,-0.124541015625,-0.34989599541757,-0.93503280131362,"1366482163832.4"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.34989599541757,9.378896484375,-0.124541015625,-0.124541015625,-0.34989599541757,-0.93503280131362,"1366482163953"
5010,930,true,false,46,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.42323740423882,9.9249609375,0.392783203125,0.392783203125,-0.42323740423882,-0.90304614468777,"1366482164108.7"
5010,903,true,false,45,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.42323740423882,9.9249609375,0.392783203125,0.392783203125,-0.42323740423882,-0.90304614468777,"1366482164229.3"
5010,903,true,false,45,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.37331654379837,10.28900390625,-0.220341796875,-0.220341796875,-0.37331654379837,-0.92763504822625,"1366482164349.9"
5010,903,true,false,45,'1ZVBP8CF0D5267616',86,58.039215686275,-96.07,0.89351430876833,5,37.4810021,-122.2060201,-0.37331654379837,10.28900390625,-0.220341796875,-0.220341796875,-0.37331654379837,-0.92763504822625,"1366482164469.6"
5010,903,true,false,45,'1ZVBP8CF0D5267616',86,58.039215686275,-95.62,0.77371522022355,5,37.4810575,-122.2059519,-0.37331654379837,10.28900390625,-0.220341796875,-0.220341796875,-0.37331654379837,-0.92763504822625,"1366482164590.5"
5010,903,true,false,45,'1ZVBP8CF0D5267616',86,58.039215686275,-95.62,0.77371522022355,5,37.4810575,-122.2059519,-0.3789580845176,8.8903125,0.067060546875,0.067060546875,-0.3789580845176,-0.92530869716568,"1366482164712.8"
5010,903,true,false,45,'1ZVBP8CF0D5267616',86,58.039215686275,-95.62,0.77371522022355,5,37.4810575,-122.2059519,-0.3789580845176,8.8903125,0.067060546875,0.067060546875,-0.3789580845176,-0.92530869716568,"1366482164837.5"
